1725148800000,58974.00000000,58978.00000000,58957.01000000,58978.00000000,15.92811000,1725149099999,939246.14828320,2237,5.84918000,344903.38645860,0
1725149100000,58978.00000000,59035.76000000,58975.41000000,59035.76000000,65.12076000,1725149399999,3841414.19394940,2178,59.49265000,3509428.12377300,0
1725149400000,59035.75000000,59055.00000000,59023.00000000,59038.12000000,25.99014000,1725149699999,1534440.66856810,2407,9.34836000,551897.79265130,0
1725149700000,59038.11000000,59076.59000000,59024.00000000,59024.00000000,20.25307000,1725149999999,1195943.87867780,2897,8.85072000,522653.23708360,0
1725150000000,59024.00000000,59024.00000000,58991.10000000,58991.10000000,18.29866000,1725150299999,1079628.74684800,1939,12.31213000,726358.81319460,0
1725150300000,58991.11000000,58991.11000000,58911.00000000,58961.41000000,21.03756000,1725150599999,1240224.37507190,2899,6.69470000,394614.87540240,0
1725150600000,58961.40000000,58961.41000000,58920.00000000,58949.99000000,16.50635000,1725150899999,972949.80549580,2880,8.20177000,483428.48901280,0
1725150900000,58950.00000000,58997.00000000,58949.99000000,58988.00000000,11.39609000,1725151199999,672134.97878690,2477,7.88792000,465189.76287510,0
1725151200000,58988.00000000,59019.00000000,58900.00000000,58908.99000000,23.31691000,1725151499999,1374968.23467390,4333,8.15751000,481111.30165530,0
1725151500000,58909.00000000,58951.00000000,58909.00000000,58937.00000000,17.52402000,1725151799999,1032782.29471690,2845,11.73628000,691649.61846220,0
1725151800000,58937.00000000,58964.26000000,58937.00000000,58957.00000000,10.74154000,1725152099999,633254.01281480,1874,6.10689000,360012.22026980,0
1725152100000,58956.99000000,58971.56000000,58929.84000000,58930.00000000,43.01380000,1725152399999,2535534.57567630,2343,8.18385000,482436.36127130,0
1725152400000,58929.99000000,58932.99000000,58899.99000000,58919.01000000,52.00847000,1725152699999,3064156.59280470,2461,15.31132000,902062.31336670,0
1725152700000,58919.01000000,58932.00000000,58907.00000000,58924.99000000,14.52924000,1725152999999,856036.99435150,1943,9.14982000,539078.23325050,0
1725153000000,58925.00000000,58925.00000000,58876.47000000,58876.48000000,23.48575000,1725153299999,1383216.76081180,2843,6.08461000,358341.67946970,0
1725153300000,58876.48000000,58921.00000000,58850.00000000,58917.72000000,34.50864000,1725153599999,2032126.98558960,5817,21.69016000,1277307.88610880,0
1725153600000,58917.72000000,58957.00000000,58917.71000000,58934.00000000,14.90062000,1725153899999,878199.07753260,2482,9.45286000,557111.77454060,0
1725153900000,58934.00000000,58949.00000000,58907.46000000,58922.00000000,17.34384000,1725154199999,1022128.48502620,2786,5.88496000,346784.34560770,0
1725154200000,58922.00000000,58941.29000000,58896.00000000,58900.00000000,16.20763000,1725154499999,954908.40685180,2512,8.73651000,514723.33369680,0
1725154500000,58900.00000000,58910.60000000,58842.26000000,58868.67000000,18.99831000,1725154799999,1118681.81730610,3704,8.27496000,487271.60933220,0
1725154800000,58868.68000000,58883.00000000,58856.00000000,58883.00000000,14.26476000,1725155099999,839744.63211740,3527,7.87557000,463618.73228480,0
1725155100000,58883.00000000,58901.10000000,58863.00000000,58891.10000000,13.38634000,1725155399999,788188.81425910,2803,7.84471000,461900.99096030,0
1725155400000,58891.10000000,58891.11000000,58858.00000000,58870.00000000,30.73238000,1725155699999,1809301.51848210,2369,7.01054000,412721.81790050,0
1725155700000,58869.99000000,58870.00000000,58819.78000000,58828.01000000,79.84944000,1725155999999,4697670.16973740,3535,33.28502000,1958099.30234290,0
1725156000000,58828.00000000,58851.65000000,58795.00000000,58822.99000000,65.61140000,1725156299999,3859839.47094620,5868,39.22468000,2307628.61855140,0
1725156300000,58822.99000000,58823.00000000,58542.07000000,58614.00000000,231.62089000,1725156599999,13583681.16847020,17306,68.51764000,4017065.17599880,0
1725156600000,58614.00000000,58692.81000000,58588.00000000,58620.01000000,99.03772000,1725156899999,5808037.91886410,8924,47.65649000,2795360.51128100,0
1725156900000,58620.01000000,58681.00000000,58611.11000000,58648.00000000,94.52515000,1725157199999,5543899.40599620,8139,45.11393000,2645524.56044620,0
1725157200000,58648.00000000,58648.00000000,58445.88000000,58445.88000000,188.99334000,1725157499999,11062217.58625910,15619,55.51347000,3249991.18371570,0
1725157500000,58445.87000000,58445.87000000,58280.00000000,58315.00000000,148.71864000,1725157799999,8682396.84380790,17354,69.77149000,4073203.42548110,0
1725157800000,58314.99000000,58441.51000000,58276.01000000,58435.00000000,146.98020000,1725158099999,8575665.66193400,13754,96.28604000,5618618.06790640,0
1725158100000,58435.00000000,58520.78000000,58428.00000000,58504.01000000,79.11355000,1725158399999,4625300.52304860,6566,58.17917000,3401143.02397180,0
