1722470400000,64628.01000000,64705.98000000,64601.00000000,64674.01000000,134.16525000,1722470699999,8674537.06641910,11714,57.81370000,3737985.72872000,0
1722470700000,64674.00000000,64789.86000000,64674.00000000,64781.60000000,67.37135000,1722470999999,4360766.99591150,6716,47.17372000,3053245.66587880,0
1722471000000,64781.60000000,64806.80000000,64630.51000000,64659.99000000,51.34784000,1722471299999,3322497.04675140,7310,20.37395000,1318215.29511290,0
1722471300000,64660.00000000,64765.48000000,64636.00000000,64669.99000000,69.13257000,1722471599999,4471365.45440900,9083,24.96793000,1614871.79682430,0
1722471600000,64669.98000000,64682.01000000,64580.00000000,64592.01000000,47.52893000,1722471899999,3071763.85843220,4640,14.85311000,960018.67704580,0
1722471900000,64592.01000000,64718.00000000,64316.55000000,64566.00000000,410.08922000,1722472199999,26455812.84497370,17903,114.04095000,7363971.23171860,0
1722472200000,64566.00000000,64734.01000000,64556.00000000,64734.01000000,75.23243000,1722472499999,4864071.58212850,8312,44.00536000,2844689.16309960,0
1722472500000,64734.01000000,64841.29000000,64734.00000000,64818.01000000,61.70658000,1722472799999,3997130.48052810,6193,32.10599000,2079673.76125350,0
1722472800000,64818.00000000,64818.01000000,64642.64000000,64658.36000000,56.19722000,1722473099999,3638750.60907580,4260,32.38484000,2097182.54468080,0
1722473100000,64658.35000000,64658.36000000,64354.50000000,64472.39000000,162.00421000,1722473399999,10442874.67992550,11079,62.95955000,4057920.52402510,0
1722473400000,64473.98000000,64662.30000000,64472.76000000,64606.00000000,91.37622000,1722473699999,5900902.65373650,6179,41.92454000,2707415.83486300,0
1722473700000,64605.99000000,64694.01000000,64556.00000000,64645.90000000,45.07759000,1722473999999,2913566.26334410,4253,29.74295000,1922329.19453730,0
1722474000000,64645.90000000,64816.01000000,64618.97000000,64744.01000000,62.48217000,1722474299999,4043340.37958850,7280,41.67098000,2696790.74712700,0
1722474300000,64744.00000000,64744.01000000,64550.55000000,64550.55000000,54.43102000,1722474599999,3518377.95809480,5237,22.49959000,1454713.83055290,0
1722474600000,64550.55000000,64681.83000000,64514.00000000,64632.01000000,47.41697000,1722474899999,3063691.67807960,4681,22.48001000,1452361.04904680,0
1722474900000,64632.00000000,64638.00000000,64490.00000000,64514.00000000,44.94016000,1722475199999,2900810.83932660,4889,19.28724000,1244838.82472920,0
1722475200000,64514.00000000,64514.01000000,64408.00000000,64434.01000000,78.04227000,1722475499999,5030871.67677730,5716,35.49775000,2288028.98088650,0
1722475500000,64434.01000000,64578.01000000,64422.00000000,64550.01000000,46.57012000,1722475799999,3003637.60456190,4144,36.84324000,2376362.74743970,0
1722475800000,64550.01000000,64550.01000000,64361.60000000,64386.00000000,69.67116000,1722476099999,4489960.18458340,5463,16.66785000,1074455.58727510,0
1722476100000,64386.00000000,64398.01000000,64099.00000000,64242.00000000,518.08667000,1722476399999,33265772.36086470,23252,195.65978000,12562527.15333570,0
1722476400000,64242.00000000,64468.83000000,64242.00000000,64425.99000000,195.94706000,1722476699999,12612408.42195010,8458,117.29390000,7548926.20336680,0
1722476700000,64425.99000000,64425.99000000,64326.00000000,64386.00000000,74.13769000,1722476999999,4771695.41215930,5256,40.20442000,2587565.93306970,0
1722477000000,64386.00000000,64450.00000000,64211.00000000,64220.00000000,87.93087000,1722477299999,5655156.58547770,5374,33.34307000,2144304.18052540,0
1722477300000,64219.99000000,64223.99000000,64141.01000000,64202.00000000,115.10708000,1722477599999,7387557.95633750,6506,45.61419000,2927660.73913440,0
1722477600000,64202.00000000,64232.01000000,63929.00000000,64032.00000000,390.03905000,1722477899999,24975820.94917290,20994,116.30796000,7447234.66274580,0
1722477900000,64032.01000000,64081.63000000,63912.01000000,64081.62000000,286.81463000,1722478199999,18357245.10062870,11035,105.83731000,6772885.32812860,0
1722478200000,64081.63000000,64218.00000000,64076.00000000,64187.99000000,162.22973000,1722478499999,10409346.03080560,8354,76.91445000,4935598.82421170,0
1722478500000,64188.00000000,64254.00000000,64000.01000000,64009.99000000,101.00643000,1722478799999,6478338.97582550,8516,39.38071000,2526318.65117300,0
1722478800000,64010.00000000,64079.60000000,63900.00000000,64008.01000000,267.61359000,1722479099999,17116006.19117860,10943,84.94669000,5433423.47184670,0
1722479100000,64008.01000000,64090.90000000,63938.00000000,64016.00000000,69.31020000,1722479399999,4437188.31853420,6337,34.52336000,2209942.43601150,0
1722479400000,64016.00000000,64166.66000000,63950.00000000,64159.99000000,103.60289000,1722479699999,6639727.56704060,8456,60.24824000,3861754.77276360,0
1722479700000,64160.00000000,64160.00000000,64056.40000000,64110.00000000,80.30451000,1722479999999,5147570.26129060,6234,41.17079000,2639174.53901310,0
1722480000000,64110.01000000,64116.77000000,64012.65000000,64037.99000000,81.97685000,1722480299999,5251817.58368260,5843,29.03860000,1860463.48643670,0
1722480300000,64038.00000000,64042.00000000,63900.00000000,63925.58000000,154.68771000,1722480599999,9894381.72303220,7281,34.27807000,2192036.63359410,0
1722480600000,63925.57000000,64064.00000000,63916.00000000,64036.01000000,66.05892000,1722480899999,4227774.55168580,4449,42.51976000,2721440.42850260,0
1722480900000,64036.00000000,64132.01000000,64016.02000000,64110.01000000,65.60488000,1722481199999,4204539.20756600,4295,45.84983000,2938473.75627740,0
1722481200000,64110.00000000,64139.82000000,63964.00000000,64047.99000000,124.05913000,1722481499999,7945479.66911200,7506,53.64212000,3436294.62298320,0
1722481500000,64048.00000000,64062.01000000,63799.89000000,63850.00000000,260.70112000,1722481799999,16650481.30216330,11870,56.94686000,3636811.46639210,0
1722481800000,63850.00000000,63968.00000000,63819.00000000,63830.02000000,117.67017000,1722482099999,7515435.51501100,6761,49.17914000,3141399.09428430,0
1722482100000,63830.01000000,63920.01000000,63750.00000000,63889.41000000,160.09172000,1722482399999,10217599.32017100,9512,74.65444000,4764454.13454030,0
1722482400000,63889.41000000,64028.00000000,63870.10000000,63988.01000000,130.87130000,1722482699999,8367393.96218870,8568,60.63646000,3876848.01634660,0
1722482700000,63988.00000000,64050.00000000,63928.00000000,64040.01000000,49.74793000,1722482999999,3184295.85242850,4840,27.50783000,1760745.32825340,0
1722483000000,64040.01000000,64080.00000000,64010.00000000,64064.18000000,44.66590000,1722483299999,2860508.05689890,4129,25.98947000,1664482.90092450,0
1722483300000,64064.18000000,64064.18000000,63930.00000000,63930.01000000,142.32569000,1722483599999,9111176.54527460,5873,68.58872000,4390757.05881850,0
1722483600000,63930.01000000,63997.58000000,63906.00000000,63997.58000000,32.19220000,1722483899999,2058924.22296360,3844,19.18348000,1226963.81019560,0
1722483900000,63997.57000000,64053.04000000,63984.00000000,64042.00000000,80.14404000,1722484199999,5132147.31383440,3226,67.18182000,4302062.88937250,0
1722484200000,64042.01000000,64067.75000000,63962.26000000,63964.00000000,56.75859000,1722484499999,3634231.75107020,3745,26.28898000,1683284.96725480,0
1722484500000,63964.01000000,63964.01000000,63890.00000000,63936.01000000,73.96349000,1722484799999,4728815.11955280,3922,25.27713000,1616016.47680590,0
1722484800000,63936.01000000,63972.01000000,63900.00000000,63934.01000000,75.54744000,1722485099999,4830337.90795000,5977,32.38670000,2070742.91979940,0
1722485100000,63934.01000000,64036.00000000,63934.00000000,63993.91000000,66.16397000,1722485399999,4234603.72186610,3745,29.50746000,1888329.29806740,0
1722485400000,63993.91000000,64058.00000000,63966.00000000,64044.01000000,55.68227000,1722485699999,3564599.75385010,2904,33.32557000,2133433.27364440,0
1722485700000,64044.00000000,64044.01000000,63852.01000000,63904.00000000,102.01887000,1722485999999,6524960.67766500,5708,33.09300000,2116174.51143890,0
1722486000000,63904.00000000,63988.90000000,63904.00000000,63915.77000000,59.46278000,1722486299999,3802746.87040870,4839,30.17722000,1929816.32559060,0
1722486300000,63915.77000000,63980.00000000,63824.53000000,63840.00000000,87.01476000,1722486599999,5556409.18796110,6837,43.18439000,2757733.62301690,0
1722486600000,63840.01000000,63917.99000000,63788.00000000,63826.00000000,94.62497000,1722486899999,6040823.72765300,7608,36.91389000,2356631.53156190,0
1722486900000,63826.00000000,63934.01000000,63772.57000000,63932.08000000,109.39866000,1722487199999,6985444.90429180,7656,49.85237000,3183755.77705490,0
1722487200000,63932.08000000,63932.09000000,63719.26000000,63806.45000000,104.30656000,1722487499999,6655156.48768180,7455,26.60170000,1697368.45195780,0
1722487500000,63806.45000000,63848.61000000,63670.00000000,63717.19000000,197.38845000,1722487799999,12577698.59734810,13276,76.92362000,4902725.60571070,0
1722487800000,63717.20000000,63755.63000000,63639.09000000,63639.10000000,195.29095000,1722488099999,12435019.72127610,10071,44.13167000,2809938.52515320,0
1722488100000,63639.10000000,63780.01000000,63613.33000000,63740.41000000,111.20737000,1722488399999,7085086.66613450,9122,56.63880000,3608293.08672530,0
1722488400000,63740.41000000,63740.41000000,63612.00000000,63626.00000000,152.47077000,1722488699999,9703416.94695160,9247,67.36771000,4287185.27782460,0
1722488700000,63626.01000000,63842.06000000,63584.00000000,63840.01000000,221.56588000,1722488999999,14109898.74264720,12009,127.83407000,8144776.75382170,0
1722489000000,63840.00000000,63953.91000000,63840.00000000,63949.81000000,153.03251000,1722489299999,9774975.99050730,8449,63.63378000,4064993.53868890,0
1722489300000,63949.80000000,64034.46000000,63924.00000000,63986.09000000,189.99750000,1722489599999,12161642.83388730,9140,98.97091000,6334758.67635010,0
1722489600000,63986.09000000,64048.08000000,63952.01000000,64029.49000000,142.87761000,1722489899999,9145127.58958280,9042,65.71837000,4206693.09710590,0
1722489900000,64029.49000000,64227.31000000,64029.49000000,64214.00000000,230.09604000,1722490199999,14760952.61839670,10913,137.70688000,8834271.55683230,0
1722490200000,64214.00000000,64220.27000000,64132.00000000,64132.01000000,68.04560000,1722490499999,4365219.56075680,3962,25.22706000,1618344.46515870,0
1722490500000,64132.02000000,64190.00000000,64132.01000000,64144.28000000,51.02235000,1722490799999,3273582.46181850,3735,37.90836000,2432217.04522490,0
1722490800000,64144.28000000,64338.01000000,64137.99000000,64317.28000000,101.52311000,1722491099999,6520392.71177330,6353,75.83665000,4870127.81840760,0
1722491100000,64317.27000000,64329.98000000,64232.00000000,64316.76000000,135.58913000,1722491399999,8715768.61095500,4674,97.79921000,6286907.16920780,0
1722491400000,64316.76000000,64357.38000000,64284.00000000,64318.01000000,65.04882000,1722491699999,4184262.28801350,4155,38.34492000,2466560.95952300,0
1722491700000,64318.00000000,64342.82000000,64266.00000000,64303.99000000,63.04406000,1722491999999,4055031.79474440,3386,32.30733000,2078113.52804190,0
1722492000000,64304.00000000,64304.00000000,64229.26000000,64256.72000000,53.59999000,1722492299999,3444361.77765260,4457,21.93895000,1409731.12618720,0
1722492300000,64256.73000000,64266.00000000,64208.00000000,64231.98000000,69.66825000,1722492599999,4475187.87299200,4270,24.78082000,1591614.37269030,0
1722492600000,64231.98000000,64259.53000000,64186.00000000,64258.01000000,58.60024000,1722492899999,3763482.43395400,3139,36.50618000,2344535.02334640,0
1722492900000,64258.01000000,64258.01000000,64124.00000000,64207.94000000,109.03269000,1722493199999,6996529.90671040,5234,47.49235000,3047468.35074180,0
1722493200000,64207.94000000,64290.01000000,64196.00000000,64249.63000000,57.87724000,1722493499999,3718671.03299880,4478,37.10914000,2384204.26172240,0
1722493500000,64249.64000000,64274.01000000,64230.00000000,64251.38000000,39.28370000,1722493799999,2524167.69874100,2506,13.43144000,863063.76175190,0
1722493800000,64251.39000000,64270.00000000,64192.01000000,64230.00000000,43.81664000,1722494099999,2814567.03073310,5076,19.71944000,1266590.01325130,0
1722494100000,64230.00000000,64410.00000000,64204.00000000,64409.99000000,83.40180000,1722494399999,5362249.50725470,6024,57.33316000,3686249.07571420,0
1722494400000,64410.00000000,64454.00000000,64410.00000000,64412.55000000,65.48588000,1722494699999,4218990.45414110,4274,41.08593000,2647010.81744340,0
1722494700000,64412.55000000,64424.64000000,64284.00000000,64317.37000000,60.99853000,1722494999999,3925413.87036740,5070,20.88907000,1344156.14169550,0
